timestamp,BatteryVoltage,Amperage,Temperature,elevatorDesiredPosition,elePosition,eleVelo,eDesiredVelo,shoulderPosition,shoulderDesiredPosition,batteryname
855.8000000000001,11.3,55.9,95.5,-475,525,408,-3182,579,558,category1
855.9000000000001,5.4,37.0,66.0,579,-435,1159,-1062,-353,-132,category1
856.0,10.3,42.2,38.9,267,-684,-3019,5023,264,-105,category1
856.1,6.7,17.1,60.1,130,-719,490,5269,135,-245,category1
856.2,3.7,19.0,98.9,891,778,-1970,2341,-247,624,category1
856.3000000000001,0.9,19.8,82.7,635,331,-5726,-3398,257,421,category1
856.4000000000001,10.7,78.4,79.5,-714,-190,4315,-4607,-505,436,category1
856.5,2.6,70.9,81.6,-489,525,-3585,-5649,-420,204,category1
856.6,11.0,77.1,78.0,-322,-306,-651,797,332,-538,category1
856.7,4.2,28.9,32.6,469,-180,-1624,2879,803,-670,category1
856.8000000000001,6.5,26.4,40.6,-83,-446,-4534,-1492,159,110,category1
856.9000000000001,4.3,14.5,12.3,-472,-509,392,3281,262,-805,category1
857.0,12.1,69.9,77.0,-741,136,3312,-1018,-450,-547,category1
857.1,9.3,28.9,34.8,266,361,3233,-3005,486,-747,category1
857.2,4.0,75.9,21.8,681,678,479,-2213,508,-398,category1
857.3000000000001,1.7,68.3,19.3,226,411,3545,-1570,-449,706,category1
857.4000000000001,7.4,66.8,67.2,743,-885,2544,1687,863,-502,category1
857.5,11.3,61.2,46.1,-652,132,-5885,5511,-236,-110,category1
857.6,6.5,47.0,29.0,3,248,-2395,5419,307,458,category1
857.7,8.5,1.9,61.8,65,466,1873,-663,315,92,category1
857.8000000000001,2.8,9.8,34.0,346,-750,-2331,-5300,-223,-329,category1
857.9000000000001,11.7,34.4,61.6,-468,-834,3056,-1042,617,-711,category1
858.0,4.2,17.7,61.9,51,107,290,5503,215,-611,category1
858.1,12.3,56.3,46.0,123,-576,1275,5250,-856,-106,category1
858.2,9.4,63.8,0.5,-759,212,-40,4471,-329,-510,category1
858.3000000000001,5.7,60.2,83.1,354,-329,-1635,-3828,538,531,category1
858.4000000000001,0.3,49.6,74.7,223,-816,-5879,5371,386,472,category1
858.5,11.8,62.9,92.6,-254,192,4475,4516,770,479,category1
858.6,1.8,71.7,89.8,258,-327,-5676,4230,-776,-491,category1
858.7,10.4,15.3,23.7,-463,-895,-3356,3216,16,511,category1
858.8000000000001,0.9,37.0,6.7,-626,725,952,2119,-276,108,category1
858.9000000000001,4.6,12.2,59.0,139,426,-1503,-4006,-461,-215,category1
859.0,3.6,42.5,43.2,-842,771,2548,-1044,482,-862,category1
859.1,9.0,10.5,92.7,677,-664,-3375,-422,630,412,category1
859.2,3.7,47.5,27.0,-47,-362,-1703,-5391,-849,-559,category1
859.3000000000001,7.0,29.7,41.1,736,-279,2830,-5616,253,619,category1
859.4000000000001,8.9,15.7,66.5,716,580,5608,3736,-584,372,category1
859.5,12.0,31.1,65.8,143,-586,-4433,-5579,-169,207,category1
859.6,3.1,29.7,26.3,-636,-562,-2029,-3982,-59,563,category1
859.7,12.6,9.0,51.9,-247,-37,-3421,-5093,-589,-240,category1
859.8000000000001,11.1,45.3,31.7,-188,-764,-3478,-1948,685,782,category1
859.9000000000001,9.2,8.8,97.2,656,-803,5091,1851,-127,88,category1
860.0,9.1,44.2,32.1,109,490,2139,-1267,829,16,category1
860.1,8.6,66.3,51.6,355,580,4194,717,743,412,category1
860.2,10.4,21.3,1.5,-36,-136,-3135,-2273,-861,-108,category1
860.3000000000001,8.9,7.3,94.3,220,39,-2021,-3238,174,778,category1
860.4000000000001,10.1,65.4,45.0,-48,143,1836,3285,484,30,category1
860.5,3.7,21.5,0.8,-899,-204,-3903,1099,-264,757,category1
860.6,2.4,22.2,42.9,241,-622,-1026,5293,42,688,category1
860.7,2.9,75.6,27.4,548,-514,2129,4794,-160,482,category1
860.8000000000001,11.4,27.1,13.8,-787,-878,3881,-1539,-507,376,category1
860.9000000000001,12.1,36.8,47.9,810,-184,3740,205,287,-43,category1
861.0,6.7,23.6,39.7,-513,510,4630,-3413,-500,-18,category1
861.1,10.6,59.5,58.2,-563,-150,-5112,3494,-807,-436,category1
861.2,1.3,64.4,39.6,-879,-431,102,-3292,754,-571,category1
861.3000000000001,8.9,2.4,4.6,-587,-729,5061,-5274,-146,629,category1
861.4000000000001,3.0,72.7,48.1,-437,200,-707,5355,756,-135,category1
861.5,3.3,25.8,57.6,480,-318,-4573,-4960,713,-843,category1
861.6,8.7,33.5,90.2,441,-256,-3203,-2051,32,-351,category1
861.7,10.1,18.2,97.9,208,155,2213,5264,-34,871,category1
861.8000000000001,3.7,27.2,85.4,-900,264,-3169,5368,272,-445,category1
861.9000000000001,0.2,26.7,87.2,-596,586,-4644,-3987,-292,26,category1
862.0,10.7,8.9,78.5,-737,-120,-113,-3929,293,184,category1
862.1,8.5,11.3,65.6,428,21,4841,-659,-181,-247,category1
862.2,5.1,25.6,97.5,703,-146,110,-5170,-165,623,category1
862.3000000000001,1.5,25.1,6.6,309,467,-1031,2884,-681,-565,category1
862.4000000000001,12.5,9.3,40.9,-67,137,-3596,-5655,-317,-372,category1
862.5,9.4,4.4,67.8,471,-472,4919,-68,390,210,category1
862.6,10.5,31.0,81.9,566,-119,-3728,-5587,784,370,category1
862.7,12.0,61.0,33.9,77,-365,-1831,580,428,758,category1
862.8000000000001,8.9,61.7,70.6,-88,-501,-2343,5441,23,215,category1
862.9000000000001,5.3,43.4,72.1,551,-180,5012,-1962,405,-461,category1
863.0,11.8,22.8,94.1,-888,394,-5508,-536,303,-701,category1
863.1,7.5,3.6,76.9,-890,-712,5216,-4371,-312,-410,category1
863.2,12.6,49.1,54.0,-153,-240,-3373,2670,65,-405,category1
863.3000000000001,2.7,15.5,2.4,-187,-771,-3403,1328,499,-689,category1
863.4000000000001,8.2,1.1,78.7,618,-124,1971,425,79,718,category1
863.5,12.8,22.3,17.7,-174,-578,981,-2105,739,660,category1
863.6,7.3,72.8,2.8,-218,113,-3284,637,-245,-198,category1
863.7,3.0,8.2,82.6,472,781,-1522,-4759,161,-600,category1
863.8000000000001,5.9,60.1,74.6,-504,-785,-5037,-5284,177,413,category1
863.9000000000001,6.3,75.5,47.4,-281,427,2208,-285,-689,-810,category1
864.0,9.1,54.5,73.8,77,-528,-2164,4247,848,-202,category1
864.1,5.6,42.9,28.4,682,50,1942,-1596,64,-777,category1
864.2,6.1,61.9,27.4,345,693,3153,-5966,-570,359,category1
864.3000000000001,2.7,30.3,81.8,596,114,825,-2130,-864,-631,category1
864.4000000000001,2.6,27.1,1.8,-116,-338,-2333,2639,174,400,category1
864.5,2.0,71.3,79.1,51,402,5023,3892,-615,-213,category1
864.6,3.8,16.3,90.6,-222,-423,-5174,-4775,-84,835,category1
864.7,6.6,42.1,71.0,211,-786,629,-3134,-450,405,category1
864.8000000000001,7.2,50.0,34.5,464,25,-2376,5979,-750,-492,category1
864.9000000000001,8.7,62.8,84.1,-150,-573,-1485,5406,213,125,category1
865.0,1.7,72.2,79.0,-858,892,-1617,5901,-689,842,category1
865.1,9.3,7.6,27.7,377,477,-2455,-5749,326,270,category1
865.2,5.7,79.4,34.0,553,268,5671,725,-740,-232,category1
865.3000000000001,4.2,65.6,96.4,600,411,2935,-4018,-178,258,category1
865.4000000000001,11.5,2.8,31.6,246,575,2253,-483,-624,158,category1
865.5,12.8,35.7,69.4,671,-418,2310,-2654,802,-82,category1
865.6,12.3,21.1,1.7,806,638,2745,-2998,56,324,category1
865.7,6.6,74.4,80.5,-450,-36,2396,453,-1,787,category1
865.8000000000001,9.4,63.6,52.5,-833,786,172,-3427,-620,-767,category1
865.9000000000001,6.9,38.3,20.1,581,259,-5729,3913,-66,296,category1
866.0,1.3,6.0,53.9,447,-311,388,-3535,12,-653,category1
866.1,11.9,64.7,70.6,34,36,5780,-3476,163,-421,category1
866.2,12.1,63.1,91.7,337,-422,-4527,3870,-417,-135,category1
866.3000000000001,12.5,21.4,9.9,161,662,4824,-2577,154,-271,category1
866.4000000000001,9.5,58.3,5.7,-88,-380,2659,-916,855,-54,category1
866.5,2.3,57.8,34.6,681,198,1229,385,506,-138,category1
866.6,7.5,27.4,81.7,-883,-378,-2641,5937,-6,-300,category1
866.7,0.1,32.7,50.7,351,-75,261,-2402,183,15,category1
866.8000000000001,7.7,70.3,60.3,361,189,1965,-3030,450,-613,category1
866.9000000000001,5.4,14.3,6.6,-40,592,2262,-1619,-20,189,category1
867.0,4.5,67.4,54.9,573,415,-1959,2873,-54,-39,category1
867.1,10.0,25.2,14.7,-505,826,-5592,978,856,-372,category1
867.2,4.7,20.2,28.0,-385,-564,4968,-1058,735,-297,category1
867.3000000000001,3.6,14.0,31.8,-182,459,-2252,1616,-485,-65,category1
867.4000000000001,2.5,68.3,43.7,66,896,2594,-2368,-883,67,category1
867.5,2.8,50.5,16.9,-864,258,-198,2806,292,876,category1
867.6,11.1,13.4,48.4,519,533,-477,-1495,-828,0,category1
867.7,7.5,3.0,52.6,177,-185,4368,5320,-254,-379,category1
867.8000000000001,9.2,29.8,22.1,-504,-210,-1253,5805,873,734,category1
867.9000000000001,0.3,32.1,42.4,-895,121,-1925,2095,864,-504,category1
868.0,2.2,21.5,57.4,135,451,1587,-5137,402,344,category1
868.1,1.4,65.8,97.8,222,177,-5573,-3977,-894,289,category1
868.2,12.7,31.1,54.0,785,28,-1235,5152,304,732,category1
868.3000000000001,6.8,18.9,2.8,-543,-766,-4742,-691,33,-403,category1
868.4000000000001,6.9,48.6,40.8,202,-401,-5808,-117,474,-269,category1
868.5,0.4,0.4,95.8,-800,-35,-1278,4740,-341,-621,category1
868.6,5.7,10.6,93.7,-192,106,960,3402,-787,-272,category1
868.7,3.6,68.8,39.0,-348,-814,-4884,2213,-247,556,category1
868.8000000000001,8.3,49.6,4.1,-555,361,1432,-1658,806,444,category1
868.9000000000001,12.1,22.8,54.3,-358,879,1679,2149,411,-340,category1
869.0,7.4,40.1,86.4,706,-681,-5086,4175,329,-551,category1
869.1,9.6,60.6,25.0,-392,436,2208,-3019,-617,563,category1
869.2,6.8,78.8,82.6,-18,752,-492,2307,38,-497,category1
869.3000000000001,3.9,11.4,15.2,85,539,-5920,4830,-613,723,category1
869.4000000000001,7.9,0.5,71.7,-403,685,2561,-999,422,666,category1
869.5,6.7,75.4,75.8,-258,759,2844,5921,-463,157,category1
869.6,0.8,52.4,0.7,-122,131,3019,5307,-255,226,category1
869.7,3.4,57.8,64.3,455,-213,-3017,5434,471,-536,category1
869.8000000000001,4.0,33.0,0.1,882,64,2910,-4294,-891,763,category1
869.9000000000001,2.6,64.2,29.9,536,844,1866,-662,-855,-764,category1
870.0,8.1,33.3,54.6,-619,25,-4379,1321,704,-177,category1
870.1,12.2,61.3,71.2,75,-755,4286,-1663,-61,-62,category1
870.2,6.9,40.2,41.6,-619,-205,-909,-757,184,678,category1
870.3000000000001,6.9,29.3,50.8,-346,497,-93,2460,-437,242,category1
870.4000000000001,0.2,41.0,83.7,-59,288,-1600,-4027,-360,-162,category1
870.5,0.1,49.3,96.0,-581,-426,4885,5577,-107,435,category1
870.6,3.4,79.6,21.1,-183,473,3791,1385,742,-673,category1
870.7,12.2,62.9,25.8,415,-291,-5570,-5197,-724,611,category1
870.8000000000001,4.7,1.9,0.0,33,671,-3112,2099,-744,-376,category1
870.9000000000001,12.3,75.1,46.4,825,-93,3044,4563,-130,-294,category1
871.0,7.6,66.3,55.6,884,-724,878,-2047,722,191,category1
871.1,12.0,27.3,78.4,-11,371,-4681,-4230,333,-750,category1
871.2,1.1,2.0,20.5,456,-285,-5826,-5017,-196,-672,category1
871.3000000000001,12.9,57.5,35.2,-559,385,-5356,-1456,6,88,category1
871.4000000000001,3.0,0.6,90.6,120,726,5775,-5171,752,-670,category1
871.5,4.8,34.2,66.3,29,429,3919,279,-459,689,category1
871.6,2.6,63.7,98.3,806,-506,5527,-5231,-884,232,category1
871.7,1.1,41.1,66.6,811,125,1688,670,-639,-677,category1
871.8000000000001,3.1,67.5,93.4,725,818,-3362,4568,-220,-523,category1
871.9000000000001,9.4,71.2,52.3,119,-716,-1835,-4470,-418,-494,category1
872.0,11.5,48.6,55.2,-826,327,-4999,-4633,432,451,category1
872.1,4.7,67.3,42.4,473,583,-140,-2875,-314,-83,category1
872.2,6.2,66.5,14.0,739,281,-3143,3823,-803,-762,category1
872.3000000000001,7.4,26.4,65.8,524,125,2600,-4330,-682,-297,category1
872.4000000000001,8.7,68.6,22.3,-414,-367,-552,2743,791,247,category1
872.5,8.2,61.3,3.3,448,-483,-170,456,354,-561,category1
872.6,8.7,15.0,94.5,-695,-656,-4578,1075,361,-112,category1
872.7,2.8,48.2,67.2,52,238,5713,-5913,58,457,category1
872.8000000000001,11.3,57.0,33.0,-138,248,1614,4041,865,449,category1
872.9000000000001,12.5,46.0,19.8,149,409,-1844,3187,-237,-753,category1
873.0,12.2,76.4,84.0,-478,-435,2183,5975,-365,181,category1
873.1,2.5,72.2,67.7,-895,-716,2314,4369,-232,554,category1
873.2,1.9,14.6,32.0,-245,762,-5229,-5517,-677,-525,category1
873.3000000000001,10.4,4.8,40.3,182,495,39,-1709,-659,-628,category1
873.4000000000001,1.6,40.5,40.3,739,-724,1395,-3510,819,-165,category1
873.5,10.5,3.9,66.4,528,-738,4504,-2111,322,244,category1
873.6,10.0,31.9,25.4,527,-441,4919,-5386,-864,287,category1
873.7,5.9,26.1,20.7,-249,13,2541,5490,684,753,category1
873.8000000000001,7.1,36.7,9.9,-512,-347,604,-5445,632,118,category1
873.9000000000001,5.4,36.6,10.0,465,683,3538,2260,-554,-182,category1
874.0,7.1,27.0,22.0,-827,57,-1736,-2721,470,249,category1
874.1,8.8,52.5,34.6,-227,-833,4179,541,-379,-828,category1
874.2,0.5,10.0,62.7,-151,-844,-656,4326,-658,-100,category1
874.3000000000001,10.3,66.7,94.3,-411,-751,-4228,1476,590,-459,category1
874.4000000000001,0.7,68.0,62.3,801,19,3306,-367,-478,-159,category1
874.5,11.8,10.9,72.2,234,11,-4744,-1692,157,-757,category1
874.6,11.7,21.6,6.0,173,-15,4897,-1896,-490,19,category1
874.7,5.4,5.6,97.6,525,353,1309,-1685,-90,-707,category1
874.8000000000001,10.5,31.3,68.4,134,-127,-4328,-4513,837,-396,category1
874.9000000000001,9.3,0.1,62.0,-857,850,-5923,765,-621,-677,category1
875.0,6.6,56.2,58.2,857,507,-4249,-181,-38,861,category1
875.1,10.2,69.4,53.1,-100,-586,508,5512,-333,-803,category1
875.2,6.7,47.7,47.4,-745,617,4650,-3704,860,287,category1
875.3000000000001,4.0,5.4,85.2,-436,-670,4788,3573,190,-180,category1
875.4000000000001,9.4,25.0,32.1,-573,-686,888,96,-18,352,category1
875.5,12.5,6.8,70.4,-497,-448,255,-1219,-124,-270,category1
875.6,6.3,21.9,91.4,602,660,-1901,-3733,122,-747,category1
875.7,4.1,40.4,95.0,366,-57,-5312,3172,-537,66,category1
875.8000000000001,7.1,25.3,80.8,745,-41,-184,1843,-436,668,category1
875.9000000000001,7.0,56.9,57.6,167,-171,4278,445,-703,719,category1
876.0,5.6,71.8,33.6,131,-476,-286,4897,-208,70,category1
876.1,11.0,41.7,16.1,-533,553,892,3408,278,-77,category1
876.2,8.4,8.2,66.5,-487,-760,4692,4047,137,238,category1
876.3000000000001,0.3,25.5,0.9,364,256,4907,-2943,535,-382,category1
876.4000000000001,8.7,59.8,51.4,428,-395,-5202,2086,616,414,category1
876.5,2.5,43.8,12.3,-210,-784,-1799,789,-20,782,category1
876.6,8.7,27.6,57.4,-441,-446,2799,3026,-634,227,category1
876.7,6.5,29.5,25.4,-365,-750,4788,-4089,-58,246,category1
876.8000000000001,9.6,37.9,74.8,629,-459,-5550,3865,-701,340,category1
876.9000000000001,12.2,21.3,5.8,-608,-702,1958,1871,-741,53,category1
877.0,6.0,1.8,87.1,802,392,-4028,-436,94,153,category1
877.1,12.3,66.0,43.4,333,417,-2412,688,501,127,category1
877.2,7.6,3.3,89.6,169,285,-3969,-993,191,-376,category1
877.3000000000001,10.6,14.3,73.2,-484,-889,3879,5220,-842,-560,category1
877.4000000000001,9.2,6.1,88.9,639,-460,-2382,-448,-648,706,category1
877.5,11.5,42.0,28.7,-53,519,-5071,21,-473,825,category1
877.6,12.2,63.3,39.3,301,-336,5528,-2997,-67,612,category1
877.7,5.7,24.8,32.4,-124,-785,1794,-3175,502,-617,category1
877.8000000000001,11.8,73.8,30.4,275,820,-1814,-3023,-218,547,category1
877.9000000000001,10.1,71.3,7.2,-94,385,118,-1240,205,-41,category1
878.0,8.8,1.7,84.1,-123,-880,-962,-3542,-176,-138,category1
878.1,7.0,29.0,3.7,-337,-587,-611,-3871,612,282,category1
878.2,4.1,45.9,5.0,-235,343,-263,1874,-602,460,category1
878.3000000000001,11.9,56.8,10.5,473,-332,756,-5940,-116,-740,category1
878.4000000000001,6.0,43.4,15.7,-569,-110,3581,5951,166,475,category1
878.5,9.3,74.1,39.1,-156,-510,-401,-4658,-252,-863,category1
878.6,2.1,27.3,22.8,-255,575,385,3601,882,793,category1
878.7,10.1,26.2,88.0,-215,-153,-5799,5920,13,94,category1
878.8000000000001,2.7,74.2,56.4,478,-548,877,2981,-490,-644,category1
878.9000000000001,2.5,76.9,15.6,298,461,-5274,-2150,-884,239,category1
879.0,11.5,16.2,18.2,334,-141,-2212,-3944,-4,-353,category1
879.1,6.9,54.0,56.7,221,587,2529,-1735,306,-824,category1
879.2,12.6,41.6,35.6,-642,-115,5152,5361,628,784,category1
879.3000000000001,1.1,59.5,64.5,-380,-862,64,4753,816,724,category1
879.4000000000001,3.2,36.7,12.6,503,896,-2052,5733,312,-74,category1
879.5,4.6,29.8,52.6,202,-825,4500,-2544,-532,416,category1
879.6,8.1,33.2,62.3,-148,-122,4403,2194,833,-834,category1
879.7,6.7,38.5,58.2,115,-607,-2605,-3784,286,573,category1
879.8000000000001,10.5,65.2,39.5,-635,-687,1271,-4269,-788,249,category1
879.9000000000001,7.0,75.8,29.2,453,364,1458,2523,-577,-252,category1
880.0,11.5,70.7,63.0,-120,540,4642,871,239,-890,category1
880.1,12.5,21.6,97.6,148,-517,1772,-1547,788,-431,category1
880.2,2.9,51.7,12.3,24,425,-1527,-3174,-632,-772,category1
880.3000000000001,4.1,23.0,97.3,882,-825,-1932,-4064,-306,-420,category1
880.4000000000001,11.3,25.9,96.2,-622,633,-3802,3540,-490,414,category1
880.5,2.8,51.8,47.5,-449,603,-5779,-306,445,-601,category1
880.6,6.2,76.2,52.5,-645,139,-5157,-3777,-210,-168,category1
880.7,8.3,78.2,30.6,135,-516,-158,1106,-807,823,category1
880.8000000000001,2.4,69.3,5.6,-755,386,-4255,3087,-871,431,category1
880.9000000000001,4.2,13.0,31.2,139,198,-731,4878,-764,875,category1
881.0,10.3,44.4,80.1,-247,-641,5495,-4037,-21,-438,category1
881.1,9.8,68.7,68.4,285,-560,3269,-1585,-700,-26,category1
881.2,10.4,30.9,91.9,394,518,1511,4175,51,-533,category1
881.3000000000001,12.3,25.1,52.6,-429,-737,-5934,5307,-471,-40,category1
881.4000000000001,7.9,45.4,28.1,749,88,-5917,5963,-665,392,category1
881.5,7.7,13.0,4.1,-66,380,-4939,-1361,209,-130,category1
881.6,10.2,22.9,55.6,563,101,-3026,-5666,-852,-287,category1
881.7,6.9,8.0,0.6,-79,-378,-1961,-5541,355,822,category1
881.8000000000001,7.7,78.4,99.6,580,-579,-4127,5152,796,549,category1
881.9000000000001,4.1,40.6,81.6,-441,307,2361,5509,-37,-673,category1
882.0,1.3,60.9,49.1,-331,575,3452,1926,-730,-416,category1
882.1,11.7,46.4,77.8,-71,-214,1554,-2137,-772,-241,category1
882.2,1.5,69.9,57.8,-327,-456,4972,-2701,152,-647,category1
882.3000000000001,5.1,20.3,44.0,895,-320,5308,956,-594,-9,category1
882.4000000000001,8.9,25.6,96.2,-76,482,-4683,-2564,-279,641,category1
882.5,3.8,61.0,63.8,-87,-781,-1095,5742,373,339,category1
882.6,0.3,71.3,94.6,559,351,1497,-4068,-507,-828,category1
882.7,0.3,74.4,5.2,-374,-619,-1384,-1688,183,-766,category1
882.8000000000001,12.0,19.8,22.9,-280,-92,4749,1426,-56,502,category1
882.9000000000001,5.4,63.0,16.0,-822,-117,5496,3808,-869,566,category1
883.0,0.4,41.1,55.0,516,-250,-2872,1031,197,182,category1
883.1,3.6,56.5,43.1,546,207,-1196,3328,-780,708,category1
883.2,3.8,17.9,85.4,790,162,156,353,-186,792,category1
883.3000000000001,3.6,1.4,37.5,48,-579,4986,-5272,899,506,category1
883.4000000000001,6.1,65.9,17.4,-568,764,4993,4618,-757,-373,category1
883.5,6.6,19.3,31.7,454,209,3580,-1769,-399,406,category1
883.6,6.4,32.9,27.1,-471,640,-5908,-2945,-430,-642,category1
883.7,9.4,74.3,79.3,245,-47,-455,-2149,580,826,category1
883.8000000000001,8.7,67.4,69.7,-132,-553,-2002,-3751,860,71,category1
883.9000000000001,12.4,73.0,12.3,371,484,-3867,-3827,735,-20,category1
884.0,0.9,73.2,28.1,859,-750,-4008,5796,7,-487,category1
884.1,11.8,42.9,48.4,673,-308,-3748,-1003,515,570,category1
884.2,3.9,54.5,15.8,-734,615,3310,-702,-180,-311,category1
884.3000000000001,4.8,18.5,43.8,847,-853,509,-3226,378,89,category1
884.4000000000001,4.7,6.1,35.4,568,-382,1020,5842,887,591,category1
884.5,0.0,27.4,47.3,255,-301,5029,-3030,670,-877,category1
884.6,0.7,51.9,32.4,-74,-364,-2312,-917,-532,728,category1
884.7,6.4,69.4,29.2,34,-486,4665,-410,98,809,category1
884.8000000000001,12.8,30.4,97.7,468,-14,-2061,3341,656,-250,category1
884.9000000000001,3.0,56.8,34.9,-856,679,-4873,1442,-115,-376,category1
885.0,8.5,49.9,15.1,662,-720,343,-37,-275,67,category1
885.1,2.5,27.4,48.3,660,-131,3052,-4190,-391,-248,category1
885.2,5.5,21.3,48.4,-900,49,-5083,-5042,-164,-723,category1
885.3000000000001,4.0,53.0,45.2,-807,536,5040,1031,368,-260,category1
885.4000000000001,1.0,14.8,70.8,-10,293,3234,521,-339,-735,category1
885.5,10.3,29.8,60.8,67,-26,-5601,3861,-358,-455,category1
885.6,12.9,21.9,26.8,651,499,3367,349,662,-185,category1
885.7,10.7,49.3,17.5,468,142,-4729,5649,747,869,category1
885.8000000000001,5.9,58.5,80.4,-555,-570,-4141,3306,-529,634,category1
885.9000000000001,6.7,5.9,61.6,-816,-874,-5768,-372,-162,-127,category1
886.0,11.9,59.2,91.5,-426,889,-355,-3467,467,-22,category1
886.1,0.1,63.3,19.4,-512,561,-132,-3671,551,712,category1
886.2,3.1,5.1,84.5,-38,-104,4647,5994,3,-333,category1
886.3000000000001,6.6,8.3,39.0,471,179,739,879,768,314,category1
886.4000000000001,5.9,11.7,64.8,-662,593,4707,-3626,808,480,category1
886.5,11.9,77.9,5.1,772,429,-4961,-3024,375,-723,category1
886.6,0.3,39.9,96.8,123,698,4581,-296,-84,719,category1
886.7,7.0,3.8,38.0,-25,531,3233,5823,146,-152,category1
886.8000000000001,3.1,35.8,51.9,-462,-257,4862,2229,-98,637,category1
886.9000000000001,7.7,24.8,53.8,-694,687,-5578,587,566,-319,category1
887.0,5.3,56.5,80.6,-840,-614,694,-3051,185,-845,category1
887.1,7.4,0.8,50.1,406,340,-5488,3549,-562,390,category1
887.2,4.8,23.8,78.6,-893,582,-2214,2609,-669,84,category1
887.3000000000001,2.2,29.9,60.8,624,-674,3895,-3884,609,-128,category1
887.4000000000001,6.2,2.8,95.8,138,370,-5661,-534,446,403,category1
887.5,3.5,4.4,11.2,-367,473,-2540,1255,355,-818,category1
887.6,11.1,12.4,23.4,803,-135,-91,-698,612,-611,category1
887.7,3.9,14.0,66.6,-506,-884,-4414,-3279,-252,785,category1
887.8000000000001,11.8,48.8,16.0,-692,-127,2266,1728,734,-766,category1
887.9000000000001,7.1,15.4,67.9,-295,347,-691,-4401,-262,-81,category1
888.0,0.3,70.4,27.3,-719,-618,1631,5164,217,-505,category1
888.1,5.9,1.6,95.9,694,-59,1154,-3837,-645,597,category1
888.2,9.4,40.3,70.0,355,596,852,-1723,-525,810,category1
888.3000000000001,6.6,61.6,71.3,-642,-710,-2157,4621,177,554,category1
888.4000000000001,0.2,3.1,18.2,-479,-91,-3304,-3628,-815,263,category1
888.5,2.6,52.4,81.9,-806,318,5615,-4585,482,-515,category1
888.6,12.3,5.3,50.5,-28,730,1464,-1128,865,436,category1
888.7,11.5,4.4,96.9,-663,-860,-2491,-2380,-700,122,category1
888.8000000000001,5.5,72.6,55.3,654,851,4929,-326,-568,-510,category1
888.9000000000001,10.0,26.0,50.1,92,-551,-1567,4729,850,156,category1
889.0,0.9,27.6,82.3,-524,-493,292,-2772,742,-429,category1
889.1,10.6,13.3,75.4,101,257,-2115,3485,397,-691,category1
889.2,9.5,57.7,84.3,-248,739,138,-2014,-828,44,category1
889.3000000000001,2.7,73.8,13.6,-227,865,5174,51,278,-134,category1
889.4000000000001,5.4,62.6,98.5,-246,-819,4177,2196,-671,499,category1
889.5,10.1,3.8,84.7,582,-39,997,-892,-813,-486,category1
889.6,5.9,39.0,64.9,109,346,2911,4757,780,-110,category1
889.7,12.8,13.2,62.5,319,-693,-2137,4620,-659,898,category1
889.8000000000001,6.4,43.0,76.2,-333,-604,-1235,2668,709,-730,category1
889.9000000000001,1.1,8.7,78.2,-144,-893,-2207,-4851,-608,106,category1
890.0,2.9,44.7,15.6,-638,810,-1106,1268,-682,-327,category1
890.1,6.5,18.2,57.3,-632,-448,-4243,-2506,187,-237,category1
890.2,4.2,6.6,13.6,-460,355,-5248,2957,-606,-454,category1
890.3000000000001,4.0,37.9,85.2,526,607,2585,-1864,888,-298,category1
890.4000000000001,4.4,10.0,48.5,-541,350,-1383,4996,-473,-877,category1
890.5,3.4,26.7,22.9,803,-706,5678,-2366,-796,-142,category1
890.6,12.9,53.5,44.5,-531,-739,-4671,3311,-768,-725,category1
890.7,7.6,44.3,36.7,-270,-11,-2188,-4391,-282,-142,category1
890.8000000000001,2.6,18.1,55.2,-575,-234,957,5223,625,-538,category1
890.9000000000001,5.3,44.1,89.1,-870,587,5390,-5412,-783,-404,category1
891.0,10.8,76.6,15.9,-329,411,-5363,-2644,-812,-226,category1
891.1,1.7,1.4,13.2,892,499,360,450,783,-258,category1
891.2,10.8,79.0,86.6,310,-406,-5209,3991,899,-239,category1
891.3000000000001,11.6,69.4,13.5,-489,-209,3186,-3914,-875,763,category1
891.4000000000001,8.9,69.7,70.4,-239,245,2876,5392,-756,752,category1
891.5,4.7,50.2,86.2,-386,-48,-399,-2541,-93,-879,category1
891.6,10.2,58.4,73.5,866,-262,1712,3222,-458,406,category1
891.7,9.7,43.8,45.9,674,9,-5856,2612,-256,60,category1
891.8000000000001,2.5,24.5,58.7,116,-528,1477,-5411,655,-430,category1
891.9000000000001,9.8,13.3,81.8,-71,-503,-3094,-457,-621,86,category1
892.0,2.4,33.3,3.8,-699,-780,-408,3769,384,-725,category1
892.1,2.3,21.9,53.7,-806,-764,-4471,-2791,896,-181,category1
892.2,6.4,11.2,45.7,411,359,2710,-3787,-433,522,category1
892.3000000000001,0.4,64.0,80.0,-889,251,905,-5054,-144,526,category1
892.4000000000001,8.9,68.4,94.4,-803,701,-1903,589,-511,-405,category1
892.5,8.5,27.9,14.5,121,-842,1178,4542,-354,362,category1
892.6,4.4,26.0,65.5,-149,-688,-4876,-3782,724,276,category1
892.7,7.9,58.3,60.6,368,-83,-4935,-1441,659,-609,category1
892.8000000000001,10.4,53.1,76.0,-541,312,1017,4790,-788,-760,category1
892.9000000000001,1.9,18.8,72.7,547,-435,3482,-1186,415,-717,category1
